일시,지역명,방문자수,검색건수,관외 이동량,숙박업소 개수,sns
11,충청북도 영동군,1455520,17436,112116,13,7613.0
11,충청북도 증평군,1304396,24101,117013,8,5836.0
11,충청북도 진천군,2462538,68401,325991,41,9813.0
11,충청북도 괴산군,1474740,31698,187958,79,9284.0
11,충청북도 음성군,3303685,76674,419966,27,8533.0
11,충청북도 단양군,1311346,96021,168497,185,15732.0
12,충청북도 청주시 상당구,5401308,106244,534387,79,23979.0
12,충청북도 청주시 서원구,4592896,91744,555078,14,16676.0
12,충청북도 청주시 흥덕구,7067018,248942,891239,86,25775.0
12,충청북도 청주시 청원구,5015750,156007,553707,52,16946.0
12,충청북도 충주시,7237488,142321,297508,139,19193.0
12,충청북도 제천시,3092440,98343,227975,137,17284.0
12,충청북도 보은군,996234,14639,71629,42,7273.0
12,충청북도 옥천군,1745814,17561,125762,16,6822.0
12,충청북도 영동군,1362806,12144,73718,13,6095.0
12,충청북도 증평군,1320041,21978,86526,8,4650.0
12,충청북도 진천군,2372011,49111,231725,41,8655.0
12,충청북도 괴산군,1211365,16084,112552,79,6813.0
12,충청북도 음성군,3083478,50880,292745,27,7499.0
12,충청북도 단양군,1042746,43431,87788,186,11042.0
